Sector,RealSector,Country,Country Code,amount,time,DealType,Company Name,DealSubtype
Services,Services,Romania,RO,,1998,Negotiation,FOSERCO S.A.,
Services,Services,Romania,RO,,1998,Negotiation,COMCEREAL S.A.,
Services,Services,Romania,RO,,1998,Negotiation,COMCEREAL S.A.,
Services,Services,Romania,RO,,1998,Negotiation,COMCEREAL TIMIS S.A.,
Services,Services,Romania,RO,,1998,Stock Exchange,ROMFOR S.A.,
Services,Services,Romania,RO,,1998,Negotiation,COMCEREAL S.A.,
Services,Services,Romania,RO,,1998,Negotiation,COMCEREAL S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC 42 MINODORA S.A.,
Services,Trade,Romania,RO,,1998,Auction,FARMEC COMMIXT S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,RAVICIA S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,ARES S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC ATLANTYS S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,DUSOREC S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMALIM 173 BURTIC S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC 44 SILVIA S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,ODANIDA COMPANY S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,LENGESIA S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC 49 FAIGHEL S.A.,
Services,Trade,Romania,RO,,1998,Auction,AUTO VELO S.A.,
Services,Trade,Romania,RO,,1998,Auction,DACIA S.A.,
Services,Trade,Romania,RO,,1998,Auction,ALIMENTARA 125 A  S.A.,
Services,Trade,Romania,RO,,1998,Auction,KARATE ELIO S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,PESCADORES S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC BURDEA S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC 69 BARZU S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,CAMOMILEFARM S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,GENE ANGYTIM S.A.,
Services,Trade,Romania,RO,,1998,Auction,CHEMA S.A.,
Services,Trade,Romania,RO,,1998,Auction,ROMANO EXPORT S.A.,
Services,Trade,Romania,RO,,1998,Auction,ALIMENTARA 41 S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMALIM 182 LONTE,
Services,Trade,Romania,RO,,1998,Negotiation,PENSACOLA S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,KORBACH MOB S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC 77 OANA MARIA S.A.,
Services,Trade,Romania,RO,,1998,Auction,HOLDING S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,SEICA UROMA S.A.,
Services,Trade,Romania,RO,,1998,Auction,HORTICOMPLEX S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC ARITON S.A.,
Services,Trade,Romania,RO,,1998,Auction,M.C. 97 CLORCHIM S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC 57 TATARU S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC 51 PADURARU S.A.,
Services,Trade,Romania,RO,,1998,Auction,ALIMENTARA 36 B S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,MANON LESCAUT S.A.,
Services,Trade,Romania,RO,,1998,Auction,ROMANA PARC S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMALIM 18 LUPSEA S.A.,
Services,Trade,Romania,RO,,1998,Auction,ROMANA MED S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,FLOREBIA COMPANY S.A.,
Services,Trade,Romania,RO,,1998,Auction,ALIMENTARA 45 S.A.,
Services,Trade,Romania,RO,,1998,Auction,I.C.E. FELIX S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,R DUNIOSE S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,DRUSSILA S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,MUSIROBER S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC 24 POPOVICI S.A.,
Services,Trade,Romania,RO,,1998,Auction,ROMANA MACUL S.A.,
Services,Trade,Romania,RO,,1998,Auction,ALIMENTARA 36 A S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,ROMATEL S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC 10 BURAGA S.A.,
Services,Trade,Romania,RO,,1998,Auction,ROMANA BALGRAD S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,CASACOM S.A.,
Services,Trade,Romania,RO,,1998,Auction,ALIMENTARA 8 S.A.,
Services,Trade,Romania,RO,,1998,Auction,SERITEL S.A.,
Services,Trade,Romania,RO,,1998,Auction,ALIMENTARA 2 S.A.,
Services,Trade,Romania,RO,,1998,Auction,MOBILA S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMIDAVA S.A.,
Services,Trade,Romania,RO,,1998,Auction,MACORI TRADE S.A.,
Services,Trade,Romania,RO,,1998,Auction,SCAPA HARGHITANA S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMALIM 50 MATEIAS S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC 81 MIOARA S.A.,
Services,Trade,Romania,RO,,1998,Auction,COM ARDELEANA S.A.,
Services,Trade,Romania,RO,,1998,Auction,IMECO S.A.,
Services,Trade,Romania,RO,,1998,Auction,FIRM RECON S.A.,
Services,Trade,Romania,RO,,1998,Auction,BONINTEX S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMMIXT S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMPPIL S.A.,
Services,Trade,Romania,RO,,1998,Auction,ASTRA S.A.,
Services,Trade,Romania,RO,,1998,Auction,CARMETCHIM S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMSIM S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMMETEX S.A.,
Services,Trade,Romania,RO,,1998,Auction,SOMUC S.A.,
Services,Trade,Romania,RO,,1998,Auction,APARTAMENTUL S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMIXT S.A.,
Services,Trade,Romania,RO,,1998,Auction,INDUSTRIE LOCALA SI PRESTATII S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMI CO S.A.,
Services,Trade,Romania,RO,,1998,Auction,GROMETAL S.A.,
Services,Trade,Romania,RO,,1998,Auction,AVRAM IANCU S.A.,
Services,Trade,Romania,RO,,1998,Auction,ELECTRICOM S.A.,
Services,Trade,Romania,RO,,1998,Auction,SCAVIL S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMALIMENTEX S.A.,
Services,Trade,Romania,RO,,1998,Auction,CORIMEX S.A.,
Services,Trade,Romania,RO,,1998,Auction,MARGCOM S.A.,
Services,Trade,Romania,RO,,1998,Auction,TARA DE SUS S.A.,
Services,Trade,Romania,RO,,1998,Auction,ALUTUS S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMPPIL S.A.,
Services,Trade,Romania,RO,,1998,Auction,ALPIND S.A.,
Services,Trade,Romania,RO,,1998,Auction,BEIUSEANA S.A.,
Services,Trade,Romania,RO,,1998,Auction,HUMOREANCA SUnknownA.,
Services,Trade,Romania,RO,,1998,Auction,COMAT S.A.,
Services,Trade,Romania,RO,,1998,Auction,ROVAL S.A.,
Services,Trade,Romania,RO,,1998,Auction,GOLF TRADE S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMMET S.A.,
Services,Trade,Romania,RO,,1998,Auction,GROS ALIMENT S.A.,
Services,Trade,Romania,RO,,1998,Auction,SACOMET S.A.,
Services,Trade,Romania,RO,,1998,Auction,NAPOCOM S.A.,
Services,Trade,Romania,RO,,1998,Auction,DOROCA S.A.,
Services,Trade,Romania,RO,,1998,Auction,MARMETCHIM S.A.,
Services,Trade,Romania,RO,,1998,Auction,BRAMETCHIM S.A.,
Services,Trade,Romania,RO,,1998,Auction,ALMA MOTRU S.A.,
Services,Trade,Romania,RO,,1998,Auction,ALIMENCO S.A.,
Services,Trade,Romania,RO,,1998,Public Offer,SALTIM HERMES S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,PRINTEX S.A.,
Services,Trade,Romania,RO,,1998,Public Offer,PRODALIMENT S.A.,
Services,Trade,Romania,RO,,1998,Auction,SOMETCHIM S.A.   (MELCRET.S.A.),
Services,Trade,Romania,RO,,1998,Negotiation,GROSIL S.A.,
Services,Trade,Romania,RO,,1998,Auction,CORAL S.A.,
Services,Trade,Romania,RO,,1998,Auction,GALGROS S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,COLUMNA S.A.,
Services,Trade,Romania,RO,,1998,Auction,DRMA DELTA S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,OVIDIUS S.A.,
Services,Trade,Romania,RO,,1998,Auction,FARMAVET S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,DUNAREA S.A.,
Services,Trade,Romania,RO,,1998,Auction,COMAT AUTO S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,IMPARATUL TRAIAN S.A.,
Services,Trade,Romania,RO,,1998,Auction,APROMAT CO S.A.,
Services,Trade,Romania,RO,,1998,Auction,S.C. PT. DESFAC. CU RIDICATA MARF. ALIM,
Services,Trade,Romania,RO,,1998,Auction,ALIMENTARA S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,MALIMP S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,BUCEGI S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,SEMROM MOLDOVA S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,SUZANA DANA PROD COM S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,DONARIS 98 COM S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,EURO INTERCONEX S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,MARICA COM S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,ZODIA PROD COM S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,214 DEBIT S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,MATEI PROD COM S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,ANGO ANA COM S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,ROGAS S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,ETAX S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MAGAZIN 62 TANASE S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,RODICA G PROD COM S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,46 TEROCEL S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,PIES S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MAGAZIN 56 MERCERIE SV S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MAGAZIN 11 INCALTAMINTE S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,ALBINA COFETARIE S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,FAVORIT IMPEX S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,AUTOPIES S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,8 CAPSUNICA S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MAGAZIN 48 MERCERIE S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,37 HARUL S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,CRINUL S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,141 DIODA S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,82 IONUT S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,LABORATOR TRANDAFIRUL S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,BAETU S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,COM CORINA S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MC 34 OLTEA S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,TEXTILMET S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,UNIREA AUTO MOTO S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,CETATEA BALGRAD S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,UNIREA ALIMENTARA S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,DELICIA COFETARIE S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,LEGUME FRUCTE S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,BON AMI S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,UNIREA MATCON S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,GIB S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,ASTRA COM S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MOLDOCOM S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MATCOMB S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MARA CON MIXT S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,COMPEX S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,SANMICLOSANA S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,COMTEX S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,VITADULCI S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,DOROLUX S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,DOBRINA S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,METEX COM S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,FORTUNA ARCU S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,OLIMP S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,COMMIXT S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,VITACOM S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,COMPLEX CARMEN S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,"CORA S,A.",
Services,Trade and retail,Romania,RO,,1998,Auction,DUNAREA S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,LEFCONSIND S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,AGROCOMERT CARAS S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,LEGUME FRUCTE S.A.,
Services,Trade and retail,Romania,RO,,1998,Public Offer,INTEX S.A,
Services,Trade and retail,Romania,RO,,1998,Public Offer,METEX S.A.,
Services,Trade and retail,Romania,RO,,1998,Public Offer,COMTEX S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,NADA FLORILOR INDUSTRIAL S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,SARMIS S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,METALO CHIMICE S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,INCOSTAR S.A.,
Services,Trade,Romania,RO,,1998,Negotiation,ME CUCAZ S.A.,
Services,Trade,Romania,RO,,1998,Auction,MC 231 LUPU S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,LEGUVAS S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,METEX S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MAGAZIN 26 INCALTAMINTE S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,ROXANA S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,BALONUL S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MAGAZIN 35 CONFECTII TIN S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MAGAZIN 68 MERCERIE S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,COMBBETY S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,BEL AMI COM S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MISS S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,83 CRINUL ALB S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,UNIREA CADOUL S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,45 GHICELU S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,COFETARIA PASAJ S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,LA DERMER 22 S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MATCOM S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MC 80 CHISTOC S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MAGAZIN 68 ASN S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MAGAZIN 39 TESATURI C.V. S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,UNIREA SPORTUL S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,UNIREA COMSEB S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,UNIREA ADRIANOPOL S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MAGAZIN 38 MERCERIE S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,DELTA S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,70+116 ARTA COFETARIILOR S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,ARDEALUL S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,ADMINISTRATIA PIETELOR SI OBOARE S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,CARTIMPEX S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,SELECT COM S.A.,
Services,Trade and retail,Romania,RO,,1998,Negotiation,LIBRI MARIS S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MAGAZIN 68 CONFECTII Z.D. S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,CIPS S.A.,
Services,Trade and retail,Romania,RO,,1998,Auction,MAGAZIN 41 TEXTILE INCALTAMINTE S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC NICSENI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC GIROC S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC ROSIORU S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC LICURICIU S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC GHELNITA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGRO OANCEA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROZOOTEHNICA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC MERISANI S.A.,
Services,Services,Romania,RO,,1998,Auction,REISER S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROPREST S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC VALENII DE CAMPIE S.A.,
Services,Services,Romania,RO,,1998,Auction,SERV AGRO S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC LUNGA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC CRAIESTI - HEREPEA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC CAPUS S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC PASARENI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROPROD COVASNA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC GOSTINARI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC JIMBOLIA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC BEBA VECHE S.A.,
Services,Services,Romania,RO,,1998,Auction,ROMINEX S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC TEREMIA MARE S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROSTAR S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC RASOVA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC VIISOARA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC VACAREASCA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC SPERIETENI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC DENTA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC ZLATARI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC FREIDORF S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC PRISEACA S.A.,
Services,Services,Romania,RO,,1998,Auction,MECANIZATORUL S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC DAMBAU S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC MARSANI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC COMPLEX SANTAU S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC COLTEA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC BOROSNEU MARE S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC VOIVODENI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC SLOBOZIA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC TAGA S.A.,
Services,Services,Romania,RO,,1998,Auction,SILMEC S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC ICLANZEL S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC RESIGHEA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC DELENI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC CALINESTI S.A.,
Services,Services,Romania,RO,,1998,Auction,VOINTA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC DOROBANTU S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC GALATII BISTRITEI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC CORNESTI ADAMUS S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC SECTIA UNGHENI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC MICA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC NUCET S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC SILISTEA CRUCII S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC DALNIC S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC RETEZAT S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC TATARU S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROBISS S.A.,
Services,Services,Romania,RO,,1998,Auction,CENTRU DE SEMINTE S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC IEPURESTI S.A.,
Services,Services,Romania,RO,,1998,Auction,SAS AGROSERV S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC MICESTII DE CAMPIE S.A.,
Services,Services,Romania,RO,,1998,Auction,IMR CAMPENI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC HUEDIN S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROPREST S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC HODOD S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROTEHNICA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROSERVICE BAILESTI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC SANPETRU S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC FELNAC S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC FOIENI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC MATASARU S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC CROVU S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROSTAR S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROSERVICE DUDESTII VECHI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC BATINESTI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC PISCOLT S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC MOACSA SUnknownA.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC URZICENI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROSERVICE RECEA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC BALDA S.A.,
Services,Services,Romania,RO,,1998,Auction,MECAGRO SANNICOLAU MARE S.A.,
Services,Services,Romania,RO,,1998,Auction,COMSERVICE S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC PUIESTI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC GURUIENI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGRO X S.A.,
Services,Services,Romania,RO,,1998,Auction,SERVAGROMEC VASLUI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC SIMERIA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC DUMITRESTI S.A.,
Services,Services,Romania,RO,,1998,Auction,ELECTROCONSTRUCTIA ELCO S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC MARTINENI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC HUNEDOARA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC BERVENI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC PARAVA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC REPARATII BILCIURESTI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC GALANESTI CENTRU S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC ODOBESTI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC PECINEAGA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROSERVICE S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC COPALNIC MANASTUR S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC NGURENI S.A.,
Services,Services,Romania,RO,,1998,Auction,MAGLAVIT S.A.,
Services,Services,Romania,RO,,1998,Auction,ASEL S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC FRATAUTII VECHI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC LELESTI S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC BALACIU S.A.,
Services,Services,Romania,RO,,1998,Auction,SALCIOARA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMECSAULIA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC TG. SECUIESC S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC ATID S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC GANCIOVA S.A.,
Services,Services,Romania,RO,,1998,Auction,AGROMEC BARAOLT S.A.,
